laptop_ID,Company,Product,TypeName,Inches,Ram,OpSys,Weight,Price_euros,is_Full HD,is_IPS Panel,is_Retina Display,is_Touchscreen,is_Quad HD+,is_4K Ultra HD,ScreenSize,ssd_gb,hdd_gb,flash_gb,hybrid_gb,Cpu_Company,Cpu_Frequency_GHz,Cpu_Type,Gpu_Company,is_Intel_Gpu,Gpu_Type
1137,HP,EliteBook 1040,Notebook,14.0,8.0,Windows 7,1.43,7.322510433997394,1,0,0,0,0,0,2073600,256,0,0,0,Intel,2.3,Intel i5,Intel,1,Intel Graphics
1138,Dell,Latitude E5570,Notebook,15.6,4.0,Linux,2.09,6.262693252225446,0,0,0,0,0,0,1049088,0,500,0,0,Intel,2.3,Intel i5,Intel,1,Intel Graphics
1139,Asus,VivoBook Max,Notebook,15.6,4.0,Windows 10,2.0,6.077642243349034,0,0,0,0,0,0,1049088,0,1024,0,0,Intel,2.4,Intel i3,Intel,1,Intel Graphics
1140,Lenovo,ThinkPad Yoga,2 in 1 Convertible,14.0,8.0,Windows 10,1.8,7.4205789054108005,1,1,0,1,0,0,2073600,256,0,0,0,Intel,2.5,Intel i7,Intel,1,Intel Graphics
1141,Lenovo,Yoga Book,2 in 1 Convertible,10.1,4.0,Windows 10,0.69,6.173786103901937,0,1,0,1,0,0,2304000,0,0,64,0,Intel,1.44,Intel Other,Intel,1,Intel Graphics
1142,HP,EliteBook 820,Ultrabook,12.5,8.0,Windows 7,1.26,7.547501682814967,0,0,0,0,0,0,1049088,256,0,0,0,Intel,2.4,Intel i5,Intel,1,Intel Graphics
1143,Lenovo,Legion Y520-15IKBN,Gaming,15.6,8.0,No OS,2.4,6.897704943128636,1,1,0,0,0,0,2073600,128,1024,0,0,Intel,2.5,Intel i5,Nvidia,0,Nvidia GeForce
1144,HP,Omen -,Gaming,17.3,8.0,Windows 10,3.35,7.029972911706386,1,1,0,0,0,0,2073600,128,1024,0,0,Intel,2.3,Intel i5,Nvidia,0,Nvidia GeForce
1145,HP,15-bs078cl (i7-7500U/8GB/2TB/W10),Notebook,15.6,8.0,Windows 10,2.04,6.4457198193855785,0,0,0,0,0,0,1049088,0,2048,0,0,Intel,2.7,Intel i7,Intel,1,Intel Graphics
1146,Lenovo,ThinkPad P40,2 in 1 Convertible,14.0,8.0,Windows 7,1.8,7.626268016386377,1,1,0,1,0,0,2073600,512,0,0,0,Intel,2.6,Intel i7,Nvidia,0,Nvidia Quadro
1147,Asus,L403NA-GA013TS (N3350/4GB/32GB/W10),Notebook,14.0,4.0,Windows 10,1.5,5.631211781821365,0,0,0,0,0,0,1049088,0,0,32,0,Intel,1.1,Intel Celeron,Intel,1,Intel Graphics
1148,HP,250 G6,Ultrabook,15.6,8.0,Windows 10,1.84,6.6240652277998935,1,0,0,0,0,0,2073600,256,0,0,0,Intel,2.7,Intel i7,Intel,1,Intel Graphics
1149,Acer,Aspire E5-576G,Notebook,15.6,4.0,Windows 10,2.23,6.424869023905388,1,0,0,0,0,0,2073600,0,1024,0,0,Intel,2.5,Intel i5,Nvidia,0,Nvidia GeForce
1150,Lenovo,IdeaPad 500-15ISK,Notebook,15.6,16.0,Windows 10,2.5,7.003065458786462,1,0,0,0,0,0,2073600,0,0,0,1024,Intel,2.5,Intel i7,AMD,0,AMD Radeon
1151,HP,ZBook 17,Workstation,17.3,8.0,Windows 7,3.0,8.281572118590915,1,1,0,0,0,0,2073600,256,0,0,0,Intel,2.6,Intel i7,Nvidia,0,Nvidia Quadro
1153,Dell,Inspiron 5567,Notebook,15.6,8.0,Windows 10,2.5,6.665683717782408,0,0,0,0,0,0,1049088,0,1024,0,0,Intel,2.5,Intel i5,AMD,0,AMD Radeon
1154,MSI,GT72S Dominator,Gaming,17.3,16.0,Windows 10,3.78,7.783224016336037,1,0,0,0,0,0,2073600,256,1024,0,0,Intel,2.7,Intel i7,Nvidia,0,Nvidia GeForce
1155,HP,EliteBook 850,Ultrabook,15.6,8.0,Windows 7,1.88,7.683735117835295,1,0,0,0,0,0,2073600,256,0,0,0,Intel,2.5,Intel i7,Intel,1,Intel Graphics
1156,Lenovo,ThinkPad X1,2 in 1 Convertible,14.0,16.0,Windows 10,2.8,7.80016307039296,0,1,0,1,0,0,3686400,512,0,0,0,Intel,2.6,Intel i7,Intel,1,Intel Graphics
1157,MSI,GP62M 7RDX,Gaming,15.6,8.0,Windows 10,2.4,7.042111331481216,1,0,0,0,0,0,2073600,128,1024,0,0,Intel,2.8,Intel i7,Nvidia,0,Nvidia GeForce
1160,HP,Spectre Pro,2 in 1 Convertible,13.3,8.0,Windows 10,1.48,7.396335293800808,1,0,0,1,0,0,2073600,256,0,0,0,Intel,2.4,Intel i5,Intel,1,Intel Graphics
1161,HP,ZBook 15,Workstation,15.6,8.0,Windows 7,2.59,7.709756864454165,1,1,0,0,0,0,2073600,256,0,0,0,Intel,2.6,Intel i7,Nvidia,0,Nvidia Quadro
1162,HP,Spectre Pro,2 in 1 Convertible,13.3,8.0,Windows 10,1.48,7.495541943884256,0,0,0,1,0,0,3686400,256,0,0,0,Intel,2.6,Intel i7,Intel,1,Intel Graphics
1163,HP,ZBook Studio,Workstation,15.6,8.0,Windows 7,2.0,7.549609165154532,1,0,0,0,0,0,2073600,256,0,0,0,Intel,2.6,Intel i7,Nvidia,0,Nvidia Quadro
1164,HP,EliteBook 820,Ultrabook,12.5,8.0,Windows 7,1.26,7.739772700121512,1,0,0,0,0,0,2073600,256,0,0,0,Intel,2.5,Intel i7,Intel,1,Intel Graphics
1165,Dell,Vostro 5568,Notebook,15.6,8.0,Windows 10,2.18,6.918596302160012,1,0,0,0,0,0,2073600,256,0,0,0,Intel,2.7,Intel i7,Nvidia,0,Nvidia GeForce
1166,HP,EliteBook 850,Notebook,15.6,8.0,Windows 7,1.88,7.365180126021013,1,0,0,0,0,0,2073600,256,0,0,0,Intel,2.3,Intel i5,Intel,1,Intel Graphics
1167,Lenovo,ThinkPad X1,2 in 1 Convertible,14.0,8.0,Windows 10,1.27,7.757906208351747,0,1,0,1,0,0,3686400,256,0,0,0,Intel,2.5,Intel i7,Intel,1,Intel Graphics
1168,Lenovo,V110-15ISK (i3-6006U/4GB/1TB/No,Notebook,15.6,4.0,No OS,1.9,5.8289456176102075,0,0,0,0,0,0,1049088,0,1024,0,0,Intel,2.0,Intel i3,Intel,1,Intel Graphics
1169,HP,15-BA015wm (E2-7110/4GB/500GB/W10),Notebook,15.6,4.0,Windows 10,1.86,5.697093486505405,0,0,0,0,0,0,1049088,0,500,0,0,AMD,1.8,AMD Other,AMD,0,AMD Radeon
1170,Lenovo,B51-80 (i5-6200U/8GB/1TB/Radeon,Notebook,15.6,8.0,No OS,2.32,6.396929655216146,1,0,0,0,0,0,2073600,0,1024,0,0,Intel,2.3,Intel i5,AMD,0,AMD Radeon
1171,Dell,Inspiron 7567,Gaming,15.6,8.0,Windows 10,2.62,7.090076835776092,1,0,0,0,0,0,2073600,0,1024,0,0,Intel,2.8,Intel i7,Nvidia,0,Nvidia GeForce
1172,Dell,XPS 15,Notebook,15.6,8.0,Windows 10,2.04,7.719431883248258,0,1,0,1,0,1,8294400,256,0,0,0,Intel,2.3,Intel i5,Nvidia,0,Nvidia GeForce
1173,HP,15-bw002nv (A6-9220/4GB/256GB/Radeon,Notebook,15.6,4.0,Windows 10,1.91,6.173556910972577,1,0,0,0,0,0,2073600,256,0,0,0,AMD,2.5,AMD A-Series,AMD,0,AMD Radeon
1174,MSI,GP72M 7REX,Gaming,17.3,16.0,Windows 10,2.7,7.309078487922966,1,0,0,0,0,0,2073600,256,1024,0,0,Intel,2.8,Intel i7,Nvidia,0,Nvidia GeForce
1175,Lenovo,ThinkPad T460s,Ultrabook,14.0,12.0,Windows 7,1.4,7.7406644019172415,1,0,0,0,0,0,2073600,512,0,0,0,Intel,2.6,Intel i7,Intel,1,Intel Graphics
1176,Lenovo,B51-80 (i5-6200U/8GB/1008GB/Radeon,Notebook,15.6,8.0,Windows 10,2.5,6.67138716737102,1,0,0,0,0,0,2073600,0,0,0,1024,Intel,2.3,Intel i5,AMD,0,AMD Radeon
1177,HP,Spectre Pro,2 in 1 Convertible,13.3,8.0,Windows 10,1.48,7.621684998724611,0,0,0,1,0,0,3686400,512,0,0,0,Intel,2.6,Intel i7,Intel,1,Intel Graphics
1178,Lenovo,ThinkPad T460,Ultrabook,14.0,8.0,Windows 7,1.7,7.313220387090301,1,0,0,0,0,0,2073600,256,0,0,0,Intel,2.6,Intel i7,Intel,1,Intel Graphics
1179,MSI,GS40 Phantom,Gaming,14.0,16.0,Windows 10,1.7,7.478734825567875,1,0,0,0,0,0,2073600,256,1024,0,0,Intel,2.6,Intel i7,Nvidia,0,Nvidia GeForce
1180,HP,Pavilion 15-cb003nv,Gaming,15.6,8.0,Windows 10,2.62,6.802394763324311,1,1,0,0,0,0,2073600,0,1024,0,0,Intel,2.8,Intel i7,Nvidia,0,Nvidia GeForce
1181,Lenovo,IdeaPad 310-15ISK,Notebook,15.6,8.0,Windows 10,2.2,6.131226489483141,0,0,0,0,0,0,1049088,0,1024,0,0,Intel,2.0,Intel i3,Intel,1,Intel Graphics
1182,HP,250 G4,Notebook,15.6,4.0,No OS,2.1,6.1695898117705275,0,0,0,0,0,0,1049088,0,500,0,0,Intel,2.3,Intel i5,Intel,1,Intel Graphics
1183,Dell,Inspiron 7567,Gaming,15.6,8.0,Windows 10,2.62,7.312553498102598,0,0,0,0,0,1,8294400,128,1024,0,0,Intel,2.8,Intel i7,Nvidia,0,Nvidia GeForce
1184,Lenovo,ThinkPad T570,Notebook,15.6,8.0,Windows 10,1.95,7.237778191923443,1,1,0,0,0,0,2073600,256,0,0,0,Intel,2.5,Intel i5,Intel,1,Intel Graphics
1185,Lenovo,320-15ISK (i3-6006U/4GB/1TB/GeForce,Notebook,15.6,4.0,Windows 10,2.2,6.150602768446279,1,0,0,0,0,0,2073600,0,1024,0,0,Intel,2.0,Intel i3,Nvidia,0,Nvidia GeForce
1186,HP,Stream 14-AX000nv,Notebook,14.0,2.0,Windows 10,1.44,5.521460917862246,0,0,0,0,0,0,1049088,0,0,32,0,Intel,1.6,Intel Celeron,Intel,1,Intel Graphics
1187,MSI,PL60 7RD,Gaming,15.6,8.0,Windows 10,2.2,6.733401891837359,1,1,0,0,0,0,2073600,0,1024,0,0,Intel,2.7,Intel i7,Nvidia,0,Nvidia GeForce
1188,HP,250 G5,Notebook,15.6,8.0,Windows 10,1.96,6.522092798170152,1,0,0,0,0,0,2073600,256,0,0,0,Intel,2.5,Intel i7,Intel,1,Intel Graphics
1189,HP,ProBook 450,Notebook,15.6,16.0,Windows 10,2.1,7.05617528410041,1,0,0,0,0,0,2073600,512,0,0,0,Intel,1.8,Intel i7,Intel,1,Intel Graphics
1190,Asus,X553SA-XX021T (N3050/4GB/500GB/W10),Notebook,15.6,4.0,Windows 10,2.2,5.91350300563827,0,0,0,0,0,0,1049088,0,500,0,0,Intel,1.6,Intel Celeron,Intel,1,Intel Graphics
1191,Lenovo,V110-15ISK (i5-6200U/4GB/500GB/No,Notebook,15.6,4.0,No OS,2.1,5.988961416889864,0,0,0,0,0,0,1049088,0,500,0,0,Intel,2.3,Intel i5,Intel,1,Intel Graphics
1192,Lenovo,IdeaPad 510-15IKB,Notebook,15.6,8.0,No OS,2.2,6.565264970035361,1,0,0,0,0,0,2073600,0,1024,0,0,Intel,2.7,Intel i7,Nvidia,0,Nvidia GeForce
1193,Asus,UX410UA-GV097T (i3-7100U/4GB/256GB/FHD/W10),Notebook,14.0,4.0,Windows 10,2.0,6.646390514847729,1,0,0,0,0,0,2073600,256,0,0,0,Intel,2.4,Intel i3,Intel,1,Intel Graphics
1194,Lenovo,B51-80 (i7-6500U/4GB/1008GB/FHD/W7),Notebook,15.6,4.0,Windows 7,2.32,6.716594773520978,1,0,0,0,0,0,2073600,0,0,0,1024,Intel,2.5,Intel i7,Intel,1,Intel Graphics
1195,Lenovo,IdeaPad Y700-15ISK,Gaming,15.6,16.0,Windows 10,3.31,7.174724309836376,1,1,0,0,0,0,2073600,512,0,0,0,Intel,2.6,Intel i7,Nvidia,0,Nvidia GeForce
1196,MSI,GS60 Ghost,Gaming,15.6,16.0,Windows 10,1.91,7.6752536164097185,1,0,0,0,0,0,2073600,128,1024,0,0,Intel,2.6,Intel i7,Nvidia,0,Nvidia GeForce
1197,HP,ProBook 450,Notebook,15.6,4.0,Windows 10,2.07,6.478509642208569,0,0,0,0,0,0,1049088,0,500,0,0,Intel,2.3,Intel i3,Intel,1,Intel Graphics
1198,Lenovo,ThinkPad X1,2 in 1 Convertible,14.0,8.0,Windows 10,1.36,7.401231264413015,0,1,0,1,0,0,3686400,256,0,0,0,Intel,2.3,Intel i5,Intel,1,Intel Graphics
1199,Lenovo,IdeaPad 310-15IKB,Ultrabook,15.6,6.0,Windows 10,1.54,6.723832440821209,1,0,0,0,0,0,2073600,256,0,0,0,Intel,2.7,Intel i7,Nvidia,0,Nvidia GeForce
1200,Dell,Vostro 5568,Notebook,15.6,8.0,Linux,1.98,6.797951573626936,1,0,0,0,0,0,2073600,256,0,0,0,Intel,2.7,Intel i7,Nvidia,0,Nvidia GeForce
1201,Acer,Aspire 3,Notebook,15.6,4.0,Windows 10,2.1,5.811140992976701,0,0,0,0,0,0,1049088,0,500,0,0,Intel,2.0,Intel Celeron,Intel,1,Intel Graphics
1202,HP,Pavilion 15-BC000nv,Notebook,15.6,6.0,Windows 10,2.18,6.684611727667927,1,1,0,0,0,0,2073600,0,1024,0,0,Intel,2.6,Intel i7,Nvidia,0,Nvidia GeForce
1203,Asus,Rog GL552VW-DM201T,Gaming,15.6,8.0,Windows 10,2.591,6.813444599510896,1,1,0,0,0,0,2073600,256,1024,0,0,Intel,2.6,Intel i7,Nvidia,0,Nvidia GeForce
1204,Dell,Inspiron 5578,2 in 1 Convertible,15.6,16.0,Windows 10,2.09,7.07326971745971,1,0,0,1,0,0,2073600,512,0,0,0,Intel,2.7,Intel i7,Intel,1,Intel Graphics
1205,Acer,Aspire E5-576G,Notebook,15.6,4.0,Windows 10,2.23,6.539585955617669,1,0,0,0,0,0,2073600,256,0,0,0,Intel,2.5,Intel i5,Nvidia,0,Nvidia GeForce
1206,Dell,XPS 13,Ultrabook,13.3,8.0,Linux,1.23,7.003065458786462,0,0,0,1,1,0,5760000,256,0,0,0,Intel,2.4,Intel i5,Intel,1,Intel Graphics
1207,Acer,Predator G9-793,Gaming,17.3,16.0,Windows 10,4.2,7.8632667240095735,1,1,0,0,0,0,2073600,256,1024,0,0,Intel,2.8,Intel i7,Nvidia,0,Nvidia GeForce
1208,Lenovo,Legion Y520-15IKBN,Gaming,15.6,8.0,Windows 10,2.4,6.709304340258298,1,1,0,0,0,0,2073600,0,1024,0,0,Intel,2.5,Intel i5,Nvidia,0,Nvidia GeForce
1209,Samsung,Chromebook Plus,2 in 1 Convertible,12.3,4.0,Chrome OS,1.15,6.492239835020471,0,1,0,1,0,0,3840000,0,0,32,0,Samsung,2.0,Samsung Other,ARM,0,ARM Graphics
1210,HP,250 G6,Notebook,15.6,4.0,Windows 10,1.86,6.186208623900494,0,0,0,0,0,0,1049088,0,500,0,0,Intel,2.5,Intel i5,Intel,1,Intel Graphics
1211,Apple,"MacBook 12""",Ultrabook,12.0,8.0,Mac OS X,0.92,7.059617628291383,0,1,1,0,0,0,3317760,0,0,256,0,Intel,1.1,Intel Other,Intel,1,Intel Graphics
1212,Dell,Inspiron 7378,2 in 1 Convertible,13.3,8.0,Windows 10,1.6,7.090076835776092,1,1,0,1,0,0,2073600,256,0,0,0,Intel,2.5,Intel i5,Intel,1,Intel Graphics
1213,HP,Pavilion Power,Notebook,15.6,12.0,Windows 10,2.21,7.191429330036379,1,1,0,0,0,0,2073600,128,1024,0,0,Intel,2.8,Intel i7,Nvidia,0,Nvidia GeForce
1214,Lenovo,V110-15ISK (i3-6006U/4GB/1TB/Radeon,Notebook,15.6,4.0,No OS,1.9,5.910796644040527,0,0,0,0,0,0,1049088,0,1024,0,0,Intel,2.0,Intel i3,AMD,0,AMD Radeon
1215,Asus,Rog G752VY-GC229T,Gaming,17.3,16.0,Windows 10,4.3,7.67368812926773,1,1,0,0,0,0,2073600,512,1024,0,0,Intel,2.6,Intel i7,Nvidia,0,Nvidia GeForce
1216,Acer,Aspire 3,Notebook,15.6,4.0,Linux,2.1,5.60947179518496,0,0,0,0,0,0,1049088,0,1024,0,0,Intel,2.0,Intel Celeron,Intel,1,Intel Graphics
1217,MSI,GS73VR 7RF,Gaming,17.3,16.0,Windows 10,2.43,7.625546290454842,1,0,0,0,0,0,2073600,256,1024,0,0,Intel,2.8,Intel i7,Nvidia,0,Nvidia GeForce
1218,Dell,Inspiron 5567,Notebook,15.6,4.0,Windows 10,2.3,6.214608098422191,0,0,0,0,0,0,1049088,128,0,0,0,Intel,2.0,Intel i3,AMD,0,AMD Radeon
1219,Lenovo,IdeaPad 310-15ISK,Notebook,15.6,8.0,No OS,2.2,6.4457198193855785,0,0,0,0,0,0,1049088,0,500,0,0,Intel,2.5,Intel i7,Nvidia,0,Nvidia GeForce
1220,Dell,Inspiron 5579,2 in 1 Convertible,15.6,16.0,Windows 10,2.0,7.1592919047975645,1,0,0,1,0,0,2073600,512,0,0,0,Intel,1.8,Intel i7,Intel,1,Intel Graphics
1221,Dell,XPS 13,Ultrabook,13.3,16.0,Windows 10,1.2,7.893945138235959,0,0,0,1,1,0,5760000,512,0,0,0,Intel,2.7,Intel i7,Intel,1,Intel Graphics
1222,Asus,FX502VM-DM105T (i7-6700HQ/8GB/1TB/GeForce,Gaming,15.6,8.0,Windows 10,2.2,7.064759027791802,1,0,0,0,0,0,2073600,0,1024,0,0,Intel,2.6,Intel i7,Nvidia,0,Nvidia GeForce
1223,Dell,Inspiron 5567,Notebook,15.6,8.0,Windows 10,2.36,6.7912214627261855,1,0,0,0,0,0,2073600,256,0,0,0,Intel,2.5,Intel i5,AMD,0,AMD Radeon
1224,HP,15-bs025nv (i5-7200U/8GB/256GB/W10),Notebook,15.6,8.0,Windows 10,1.91,6.363028103540465,0,0,0,0,0,0,1049088,256,0,0,0,Intel,2.5,Intel i5,Intel,1,Intel Graphics
1225,Lenovo,IdeaPad 320-15AST,Notebook,15.6,4.0,Windows 10,2.2,5.703782474656201,0,0,0,0,0,0,1049088,0,500,0,0,AMD,2.2,AMD Other,AMD,0,AMD Radeon
1226,Acer,Aspire E5-774G,Notebook,17.3,8.0,Windows 10,3.3,6.4457198193855785,0,0,0,0,0,0,1440000,0,1024,0,0,Intel,2.0,Intel i3,Nvidia,0,Nvidia GeForce
1227,Asus,Rog Strix,Gaming,15.6,16.0,Windows 10,2.2,7.803843303538772,1,0,0,0,0,0,2073600,256,1024,0,0,Intel,2.8,Intel i7,Nvidia,0,Nvidia GeForce
1228,Apple,"MacBook 12""",Ultrabook,12.0,8.0,Mac OS X,0.92,7.154615356913663,0,1,1,0,0,0,3317760,0,0,512,0,Intel,1.2,Intel Other,Intel,1,Intel Graphics
1229,Asus,FX502VM-AS73 (i7-7700HQ/16GB/1TB,Notebook,15.6,16.0,Windows 10,2.2,7.4673710669175595,1,0,0,0,0,0,2073600,128,1024,0,0,Intel,2.8,Intel i7,Nvidia,0,Nvidia GeForce
1230,MSI,GS73VR Stealth,Gaming,17.3,16.0,Windows 10,2.43,7.575579523339515,1,1,0,0,0,0,2073600,256,1024,0,0,Intel,2.6,Intel i7,Nvidia,0,Nvidia GeForce
1231,Dell,Inspiron 7579,2 in 1 Convertible,15.6,8.0,Windows 10,2.191,6.907755278982137,1,1,0,1,0,0,2073600,256,0,0,0,Intel,2.5,Intel i5,Intel,1,Intel Graphics
1232,Asus,ROG Strix,Gaming,17.3,16.0,Windows 10,2.9,7.575584651557793,1,0,0,0,0,0,2073600,256,1024,0,0,Intel,2.8,Intel i7,Nvidia,0,Nvidia GeForce
1233,Acer,C740-C9QX (3205U/2GB/32GB/Chrome,Netbook,11.6,2.0,Chrome OS,1.3,5.1647859739235145,0,0,0,0,0,0,1049088,32,0,0,0,Intel,1.5,Intel Celeron,Intel,1,Intel Graphics
1234,Acer,E5 774G,Notebook,17.3,4.0,Windows 10,3.3,6.395261598115449,0,0,0,0,0,0,1440000,0,1024,0,0,Intel,2.0,Intel i3,Nvidia,0,Nvidia GeForce
1235,Lenovo,IdeaPad 320-17IKB,Notebook,17.3,8.0,No OS,2.8,6.29156913955832,0,0,0,0,0,0,1440000,0,1024,0,0,Intel,2.5,Intel i5,Intel,1,Intel Graphics
1236,Lenovo,IdeaPad Y700-15ISK,Gaming,15.6,8.0,Windows 10,2.6,7.149131598557407,1,1,0,0,0,0,2073600,128,1024,0,0,Intel,2.6,Intel i7,Nvidia,0,Nvidia GeForce
1237,Acer,SP714-51 (i7-7Y75/8GB/256GB/FHD/W10),2 in 1 Convertible,14.0,8.0,Windows 10,1.2,7.047517221357296,1,1,0,1,0,0,2073600,256,0,0,0,Intel,1.3,Intel i7,Intel,1,Intel Graphics
1238,Lenovo,Thinkpad T560,Notebook,15.6,8.0,Windows 10,2.3,7.333023014386481,1,1,0,0,0,0,2073600,256,0,0,0,Intel,2.6,Intel i7,Intel,1,Intel Graphics
1239,MSI,GP62MVR 6RF,Gaming,15.6,8.0,Windows 10,2.2,7.297842755045979,1,0,0,0,0,0,2073600,128,1024,0,0,Intel,2.6,Intel i7,Nvidia,0,Nvidia GeForce
1240,HP,15-bw009nv (A12-9720P/6GB/1TB/Radeon,Notebook,15.6,6.0,Windows 10,2.1,6.272877006546167,1,0,0,0,0,0,2073600,0,1024,0,0,AMD,2.7,AMD Other,AMD,0,AMD Radeon
1241,Dell,Latitude E7270,Ultrabook,12.5,8.0,Windows 7,1.26,7.44680094517285,1,0,0,1,0,0,2073600,256,0,0,0,Intel,2.4,Intel i5,Intel,1,Intel Graphics
1242,Dell,Inspiron 5578,2 in 1 Convertible,15.0,4.0,Windows 10,2.08,6.234410725718371,1,0,0,1,0,0,2073600,0,500,0,0,Intel,2.4,Intel i3,Intel,1,Intel Graphics
1243,Asus,X540SA-RBPDN09 (N3710/4GB/1TB/W10),Notebook,15.6,4.0,Windows 10,2.65,5.736572297479192,0,0,0,0,0,0,1049088,0,1024,0,0,Intel,1.6,Intel Pentium,Intel,1,Intel Graphics
1244,Dell,XPS 13,Ultrabook,13.3,8.0,Windows 10,1.29,7.298445101508147,0,0,0,1,1,0,5760000,256,0,0,0,Intel,2.7,Intel i7,Intel,1,Intel Graphics
1245,Dell,Vostro 3568,Notebook,15.6,4.0,Linux,2.18,6.259313741806043,0,0,0,0,0,0,1049088,0,1024,0,0,Intel,2.5,Intel i5,Intel,1,Intel Graphics
1246,Lenovo,IdeaPad Y700-15ISK,Gaming,15.6,16.0,Windows 10,2.6,6.937314081223682,1,1,0,1,0,0,2073600,128,1024,0,0,Intel,2.6,Intel i7,Nvidia,0,Nvidia GeForce
1247,MSI,GL62M 7RDX,Gaming,15.6,8.0,Windows 10,2.2,7.047517221357296,1,0,0,0,0,0,2073600,128,1024,0,0,Intel,2.8,Intel i7,Nvidia,0,Nvidia GeForce
1248,Lenovo,ThinkPad Yoga,Netbook,12.5,16.0,Windows 10,1.3,7.409136443920128,1,1,0,1,0,0,2073600,512,0,0,0,Intel,2.5,Intel i7,Intel,1,Intel Graphics
1249,Razer,Blade Pro,Gaming,14.0,16.0,Windows 10,1.95,8.160518247477505,1,0,0,0,0,0,2073600,1024,0,0,0,Intel,2.8,Intel i7,Nvidia,0,Nvidia GeForce
1250,Dell,Inspiron 3567,Notebook,15.6,8.0,Windows 10,2.3,6.152753971073506,0,0,0,1,0,0,1049088,0,1024,0,0,Intel,2.4,Intel i3,Intel,1,Intel Graphics
1251,MSI,GE72VR Apache,Gaming,17.3,16.0,Windows 10,2.7,7.377133712833954,1,0,0,0,0,0,2073600,256,1024,0,0,Intel,2.8,Intel i7,Nvidia,0,Nvidia GeForce
1252,Apple,MacBook Air,Ultrabook,11.6,4.0,Mac OS X,1.08,6.866933284461882,0,0,0,0,0,0,1049088,0,0,256,0,Intel,1.6,Intel i5,Intel,1,Intel Graphics
1253,HP,15-bs023nv (i3-6006U/4GB/1TB/FHD/W10),Notebook,15.6,4.0,Windows 10,2.1,6.171700597410915,1,0,0,0,0,0,2073600,0,1024,0,0,Intel,2.0,Intel i3,Intel,1,Intel Graphics
1254,HP,EliteBook 840,Ultrabook,14.0,8.0,Windows 7,1.54,7.695844389732659,0,0,0,0,0,0,3686400,256,0,0,0,Intel,2.5,Intel i7,Intel,1,Intel Graphics
1255,Dell,Vostro 3559,Notebook,15.6,4.0,Windows 7,2.24,6.6039438246004725,0,0,0,0,0,0,1049088,0,500,0,0,Intel,2.3,Intel i5,Intel,1,Intel Graphics
1256,MSI,GL62 6QF,Gaming,15.6,8.0,Windows 10,2.3,7.064759027791802,1,0,0,0,0,0,2073600,128,1024,0,0,Intel,2.6,Intel i7,Nvidia,0,Nvidia GeForce
1257,Lenovo,ThinkPad 13,Notebook,13.3,16.0,Windows 10,1.4,7.313220387090301,1,1,0,0,0,0,2073600,512,0,0,0,Intel,2.7,Intel i7,Intel,1,Intel Graphics
1258,Lenovo,IdeaPad 320-15ABR,Notebook,15.6,6.0,Windows 10,2.2,6.394543477223177,1,0,0,0,0,0,2073600,256,0,0,0,AMD,3.6,AMD Other,AMD,0,AMD Radeon
1259,Asus,ZenBook UX310UA-WB71,Ultrabook,13.3,8.0,Windows 10,1.45,7.155396301896734,1,0,0,0,0,0,2073600,256,0,0,0,Intel,2.5,Intel i7,Intel,1,Intel Graphics
1260,Acer,Aspire ES1-572,Notebook,15.6,4.0,Linux,2.4,5.893851718240982,0,0,0,0,0,0,1049088,0,500,0,0,Intel,2.0,Intel i3,Intel,1,Intel Graphics
1261,Dell,Inspiron 7779,2 in 1 Convertible,17.3,16.0,Windows 10,2.77,7.495541943884256,1,0,0,1,0,0,2073600,512,0,0,0,Intel,2.7,Intel i7,Nvidia,0,Nvidia GeForce
1262,HP,EliteBook 840,Notebook,14.0,4.0,Windows 7,1.54,7.003965054029298,1,0,0,0,0,0,2073600,256,0,0,0,Intel,2.3,Intel i5,Intel,1,Intel Graphics
1263,Asus,Rog GL553VE-FY052T,Gaming,15.6,16.0,Windows 10,2.5,7.3783837129967145,1,1,0,0,0,0,2073600,256,1024,0,0,Intel,2.8,Intel i7,Nvidia,0,Nvidia GeForce
1264,Dell,Latitude 5480,Notebook,14.0,4.0,Windows 10,1.6,6.775366090936392,0,0,0,0,0,0,1049088,0,500,0,0,Intel,2.5,Intel i5,Intel,1,Intel Graphics
1265,Asus,Rog GL502VS,Gaming,15.6,16.0,Windows 10,2.34,7.75190533307861,1,1,0,0,0,0,2073600,256,1024,0,0,Intel,2.6,Intel i7,Nvidia,0,Nvidia GeForce
1266,Lenovo,V510-15IKB (i5-7200U/8GB/256GB/FHD/No,Notebook,15.6,8.0,No OS,2.3,6.352629396319567,1,1,0,0,0,0,2073600,256,0,0,0,Intel,2.5,Intel i5,Intel,1,Intel Graphics
1267,Dell,XPS 13,2 in 1 Convertible,13.3,8.0,Windows 10,1.24,7.503289630675082,0,0,0,1,1,0,5760000,256,0,0,0,Intel,1.2,Intel i5,Intel,1,Intel Graphics
1268,Dell,Inspiron 3552,Notebook,15.6,4.0,Linux,2.2,5.783825182329737,0,0,0,0,0,0,1049088,0,500,0,0,Intel,1.6,Intel Pentium,Intel,1,Intel Graphics
1269,HP,255 G6,Notebook,15.6,4.0,Windows 10,1.86,5.991464547107982,0,0,0,0,0,0,1049088,0,500,0,0,AMD,2.5,AMD A-Series,AMD,0,AMD Radeon
